,tweets,label
301,elcocaxo3 no ya están pidiendo disculpas las muy perras claramente ya no lo es está vez,1
302,eli67797149 experto comunista se ve al bastión del comunismo débil al caer todo mejorará en el mundo menos basuras,0
303,eljuntapalabras eri48556172 me cagan los pinches salgado y morena y la 4t pero ese cv es de hace 3 años ahora tiene 39,0
304,elmartingomez gambito de dama,0
305,elomarsoto no para beber tengo una playlist llamada señora dejada lavando trastes ,0
306,elsoldemexico pinché diputados de porquería  que esa gabriela medina se vaya mucho a chingar a su puta madre con las propuestas estupidas,1
307,elsrsanto si ya lo sabíamos pero igual se siente dlv ver nombres de amigas en esos documentos sobre todo pensando que son feministasactivistas y que realmente no son una amenaza al estado y da horror pensar en que tienen datos de ellas que las ponen en vulnerabilidad,0
308,elwiloolea putos bipolares a ese tipo de cuentas me cagan por pinches mamones putean a lo pendejo,0
309,emilioalvarezi lopezobrador hipócrita si ucrania es quien dijo no a buscar la paz es un negociazo hacer la guerra,0
310,emisantiiago me repatea leer el mismo pinshe tweet copiado por todos,0
311,emmageikie alemckenziee tú date mamona francrvnts,0
312,emmiravp para de mamar,0
313,enriquealfaror y tus pinches ciclovías apa y la porquería que dejaste de periférico ,0
314,epncomandante que inteligente mi lord lo desconozco ,0
315,erwincg chales no me gusta el melon había otra fruta,0
316,esantillanj glodejo07 anahi instagram a mí también se me hace gorda,1
317,esdemamador eso es una mama luchona buchona como es ,1
318,esdemamador pinches mamadores como les encanta decir de cosas en temas que nada que ver si si ya te vimos ,0
319,esdemamador otra mamá luchona,1
320,esnoticiaalesal lillytellez luciatraswbcs que vulgar y corriente es esnoticiaalesal como todo morena y peor como defiende a la hiena ,0
321,esposahoott hermosa diría yo ,0
322,evilscrat 75michelas antilopemalo gianinogian adnware mikefit17 liderponce2129 minekokia ramiljro maurotimauroti minuevoclon javithechef1 soccergol4 kleinekrotefifi ursulaliber blkalexmx supermarioanti4 jmvillalpando04 blancavalgo camagui1971 luisamdcampo alanfrancisco75 estanislaojr karengualquer mikedrg4915 jl042 lpez1pio wandocell ricardoraulher7 vemfelipe napoleso albertm81 prepperjapeth pejestad eleazarhdez mariabages1 samcro876376274 dig1tesla consuelolvare11 miguelb50473177 acmemxx natehowl re32552064 coyoacanleon nvoregimen sedenamx semarmx gnmexico lopezobrador es fácil mándalo al ranchito de lopez,0
323,evoespueblo chinga tu madre miserable socialista tu el imbécil de nicolasmaduro el pendejazo de lopezobrador y todos los que comulgan con eso lo único que buscan es sumir a sus gobernados en la pobreza y la necesidad,0
324,evoespueblo chingas a tu madre pinchi animal,0
325,evoespueblo el que a hierro mata obtuvo lo que putas merece,0
326,evoespueblo pobre pndj engañabobos y más pndjs los que le creen a este narcopolítico,0
327,fabiomb esto envejeció como leche dejada al sol ,0
328,fandelmoe dolaaa29 y no le digas enana porque yo soy más bajo,0
329,fanievasallo hermosa piernas ,0
330,fannylizama ni mis amigas de cgcyt se casaron nada más se juntaron jajajajajajajajaja a diosito no le gusta eso,1
331,fany914571331 que hermosa perspectiva de tan sexys nalgas que tienes lindo día,0
332,feerlazo jiji  no me refiero a otra cosa  pero es que no se aplican jiji ,0
333,feermariia una morra que se enojó porque su wey me estaba haciendo plática de lo mas equis  ches viejas inseguras me cagan jajaja,1
334,feligrease sí pinches reguetoneros la cagan siempre,0
335,ferbelaunzaran darian las gracias porque corrieron a una farsante hipocrita y traidora a los principios y convicciones de la izquierda,0
336,ferbetancourt9 así es el mesías bananero se cree que la virgen lo hizo,0
337,fernandaavas mi gordita hermosa preciosaaa es muy inteligente ,0
338,fernandamerodio saqueseee guanga nada le gusta,1
339,fernandeznorona chinga tu puta madre pinche perro arrastrado y mugroso ,0
340,fernndezcrisfnb así es es el gobierno de la infamia y de la mentira por que gobierna al pueblo cobarde y de twitter,0
341,ferxec mejor estudia la tal ,0
342,fiscaliasinaloa que bueno matar animales sin motivo es un rasgo que presentan los psicópatas que se convierten en asesinos de personas,0
343,fraankgol así es la mujer le gusta provocar pero no aguanta cuando le responden,1
344,franciscoflora3 también su contenido era una mierda una mentira pero a la gente le gusta el circo ni hablar,0
345,futbolgourmet américa compra los títulos y cruz azul debería callarse un mundo porque ellos fueron el pinches hasme reír mucho tiempo datos no opiniones,0
346,futpicante pasa toda la repetición viene de un mal rechace cortenle el brazo al wey para que cuando caiga no tenga impulso de apoyar el brazo,0
347,gabygraciar chingona y bichota,0
348,gameovercholo claudianaya solo xq a lasmujeres de zacatecas les encanta q las manoseen,1
349,garzagarciajg glodejo07 lopezobrador no creo q la mayoría lo quiera lo q ocurre es q mucha gente es apática y no tiene la responsabilidad cívica de informarse pudiendo hacerlo mientras q muchos otros son ignorantes x su condición de pobreza y se convierten en presa fácil de la demagogia del tirano,0
350,gemakopitl qué tonta estoy  no me fije jaja el lunes nos vamos con todo,0
351,generalfenix100 toda una dama pero creo que las sacan del mismo burdel a todas,1
352,geraper12076478 saludos gera que tengas bonita tarde,0
353,gerardogarciamx el pobre micky agarró la mujer más corriente de  para mamá de sus hijos,1
354,gerundioe ay amigoes triste leer eso cuídate mucho,0
355,gibranrr mebrard que hueva leer todo esoun resumen ,0
356,gibranrr ricardomonreala jajajajajaa entonces esta bien ,0
357,glodejo07 citlahm es que los militares andan  disfrazados de guardia nacional yo creo por eso se hace de  la vista gorda,0
358,glodejo07 juandiego84 si a la gente le gusta la mierda pues dales mierda así de fácil,0
359,glodejo07 cómo van a explicar los aspirantes a politólogos y opinologos pedorros cuando los corren de algún programa o empleo por vulgares corrientes e imbéciles que tan solo algunos duraron unos días y otros unas horas lozasno en coparmex como expliquenlo  o son  ,0
360,glodejo07 naco  no mames eres maría asunción aramburuzabala larregui no verdad  por qué tampoco vas a decir quién va o quien no  teibolera vas vicentefoxque  que la gente quiere al zócalo demuéstraloy deja de,1
361,glodejo07 pinche morra pendeja y su mamá más pendeja,1
362,glorsmc espumo la leche caliente luego le agrego cafecito para hacer café con leche y al final le pongo baileys puedes volver a espumar si quieres ,0
363,godokoro me voy a la mierda,0
364,goliveros evidentemente a su mamá de otra manera no se explicaría tanta demencia y tanta sociopatia,1
365,goliveros grosera intromisión provocada completamente por el mismo gobierno y cada vez la intromision será más grosera y desde más lados,0
366,gommber le pagan lo mismo a maría clemente y se la pasa subiendo más porno que presentando iniciativas,1
367,govpierluisi potus cobarde cobardepieruisi no menciono la estadidad,0
368,granbruja ya que quiten esos vagones pa eso los quieren,1
369,gsmskywalker si es la mujer que me gusta si me molesta,1
370,guiller006l pri tricolor  a pri guinda no voltea adentro d mugrena y verás la bola d impresentables q hay puro cómplice del saqueo q hicieron los prianistas esos q dices odiar tengan tantita madre y quitenle el moño al cerebro caray las ratas no dejan d ser ratas x cambiar d madriguera ,0
371,guillogil felipecalderon ya supéralo traga mierda esa pinche barda costó menos que cualquier pe dejada de tu falso mesías,0
372,gwynetdotcom no eres tonta,0
373,hagala pobre cadena siempre segundón,0
374,halconnegrojr esperimentsras con parejas hombres o solo mujeres,0
375,hanahana094 tan lindaaacuando yuji te leyo la carta yo también lloré con ustedes  admito que soy muy chillóna jaja ,0
376,hanzqm sastremx pollobv cámara no echen basura a mi máquina  ya tenemos suficiente ,0
377,haraal3 estás espectacular mente bella hermosa y sensual ,0
378,hbomaxla pregunta tal vez tonta pero va a seguir apareciendo el espantoso logomarca de agua de hbo en toda su programación gracias,0
379,hctorenriqueor4 si pero es que a mi no me gusta mucho presumir ya que no es mi estilo ni gusto,0
380,hdemauleon eluniversalmx pero dice que no es primera dama que sólo es una ciudadana común farsante e hipócrita dios los hace y ellos se juntan,1
381,hdemauleon eso no importa lo que realmente vale la pena es el pescado que me voy a comer hoy con su quesillo y sus frijoles,0
382,hectoratarrabia eso hace diario por la mañana el que dice que trabaja de presidente,0
383,hernangomezb callodehacha no te ganes el odio del tigre defendiendo a la bruja nadie le hizo daño ,1
384,hernangomezb no se te hace sobreactuado en serio crees que dresser se manda sola creo que el problema no es la gente del zócalo si no el amplificador de víctima que ustedes validan,0
385,hespolitico nomejonas carlosajimnez4 chinga tu madre ucronazi,0
386,heymafer faltó él después de coger porque coger mariguano es chido jajaja,0
387,horchataqro familiares con niños con cancer,0
388,hotcheet me gusta saltar en otra cosa la vdd,0
389,hupego78 laishawilkins entonces no seas hipócrita y mejor no opines de lo que no conoces,0
390,iamluniitaa pablochagra decir cosas estúpidas sin sentido y demeritar continuamente a sus compañeros no es ningún tipo de humor,0
391,ij0achim tiene cara de yo no fui  viejo miserable hipócrita,0
392,imartinezp gracias bb aunque no se mi cumple te quiero ,0
393,immandyy6 mi felicidad cuando vi las películas de barbie en netflix,0
394,inexorablemx egomezislas anghel38 lopezobrador si pero no hacer el correcto match entre la voz de la mañana con la voz de la tarde es complicado hacer e match entre la inflexión se subida y bajada de dos fraces distintas es complicado hacer que el volumen sea el mismo no es fácil,0
395,infobaemexico ya no sabe cómo llamar la atención la bruja ésa,0
396,inquisidor73 pinches gringos bro se maman,0
397,intergdl94 a mi me gusta poquito menos peluda pero una buena mamada no te la niego ,0
398,intheskykari jajajaja mi psicóloga medijo que en mi caso fue por la ausencia paterna jajajaja,0
399,irmitagdl buenos días a la mujer más bella con los ojos negros más bellos como tu espero estés muy biencuidate mucho que tengas un bello día como tu y un excelente inicio de semana lleno de éxito benditos los ojos que te ven,0
400,itsaleq pero si eres chiquita próspera y bichota ,0
401,ivanavazquezb nosboorn sabía que no estaba loca,0
402,ivanjasso de poca madre,0
403,ivonnemelgar rocioabreua ya bajaron el hashtag santo remedio,0
404,jadecanek rosariorobles pobres animalitos que culpa tienen mejor que la devuelvan a la cárcel,0
405,jaimeacevedoglz te amo pinche novio chingon que tengo,0
406,jajaniglam hola hermosa  jajaniglam deseo que estés bien y que logres tus objetivos,0
407,jaquido btw si conoces alguien menor de 18 y no te voy a decir quién soy xddd,0
408,jaretos enriquekrauze lillytellez será porque krause supuesto ,0
409,javierehdz camorelia esa esta con madre ,0
410,javierr07072168 alvarodelgado la bestia esta ni ha de saber dónde queda,0
411,jazojed porque no mejor te vas a chingar a toda tu putisima madre,1
412,jcparejagdl felicidades x tan hermosa que es l dama ha mi parecer es l mejor entre piernas que he visto ese monte de venus es una delicia,1
413,jczamora07 sancadillanorte tudnmex tudnusa tudnradio me encanta el fut soy apasionado ganchado y todo pero really que imbeciles,0
414,jenarovillamil semx  cual abrazopendejopobre de mi tía  tatisjajajajajajaja jajajajajajaja,0
415,jesuszambranog senadoresprd pues han de tener una larga y terrible cola que les pisen traicionaron a méxico,0
416,jesus22397894 jesus para atender tu petición te compartimos los números del área de crédito hipotecario para brindarte asistencia mayor informacióndesde la ciudad de méxico o en el interior de la república mexicana al,0
417,jesuseduardoll ahora que he sabido muchas cosas de mi mamá  han aparecido muchas fotos viejas  cuando quieras te invito a verlas ,1
418,jesusrcuevas inemexico cómo les encanta moldear la historia para que quepa en su narrativa lo peor son los idiotas que todo te creen,0
