text,label
@CrisMogarc @giogutierrezag Porque eres necio aprende que tienes que demostrar cuando cruzas sino quedas como chismosa de esquina,1
@cronicas_ciudad Uuuuufffffff pinches tacos legendarios llenos de grasa. De las taquerías más imperdibles de la ruta de la garnacha,0
"@cserranomx @LemusGDL ¿Y? Eso nos vale verga, lo que verdaderamente importa es que me mandes los boletos para mañana en Puebla, puto Torañito Jr. Hocicas.",0
@CulturaColectiv Y la mamá? Dónde está la educación que se supone le dieron a esa berrinchuda? De pena ajena,1
"@Damasoadamesho1 Pobre juventud, mira como se expresan. Noticia de una persona fallecida como si fuera contando un chiste",0
"@DamianAIcazar Pobre Damián, ni memoria ni vergüenza tienes, todo lo que hoy apoyas antes lo criticabas.",0
@Danielaaaaagm A chocolate caliente,0
@DannyPrezSola29 Antígenos es la más barata. En Labin me la hice,0
"@danycorderoo Hola Daniela, espero que te encuentres bien.",0
@DAVALO6 Se puede ser izquierdista pero no IMBÉCIL,0
@DBallinas @Chivas @CruzAzul @clubleonfc @fcjuarezoficial @NFL @Zona_TUDN @VIX Bonita ????,0
@dbarraganm05 Porque una cosa si me gusta y la otra no ??,0
"@dchilaquill Te salvas de relacionarte con onvrez, no veo pierde https://t.co/t7EBT4LFgl",0
@DeJesusy_Maria Totalmente de acuerdo????,0
@DeLaTorreG19 @LBallesterosM @ignazspain Totalmente de acuerdo. La ignorancia en el uso del lenguaje ha sido la cre?? https://t.co/8AXcUDM99R,0
"@DeniseDresserG @lopezobrador_ Jajaja es lo más que le pueden criticar unos pinches lentes, el señor puede comprar con su dinero lo que el quiera, la austeridad es con el presupuesto, se hacen bien pendejos de que no entienden pero este tipo de noticia va para los molleras sumidas!",0
@DeniseDresserG A mendiga vieja escoria que eres @DeniseDresserG,1
"@DeniseDresserG Payasa, clasista, racista, solapadora de corruptos, neoliberal y estúpida, ya te lo escupieron a la cara, ¿y sigues sin darte cuenta?, animal tan p3nd3jo.",1
@DenYanine Yo le meto su salver por su orificio para que aprenda a cuidar a una dama el hds..... M,1
@DestinyBulletn Tryhards de mierda,0
@DeTVyMas @detlnovelas1 @NubiaArizaga @Venusdenko_ @YoulGuion7 @telenovelo @horadlanovela @SoyEl_RogerMx @BryanL152 Mega naco pero le queda bien porque era la naca del grupo,0
@DianaSolis3006 Como q te caigo gorda reina? https://t.co/xnoF7beRmc,0
"@DiannQuiroz Vamos a festejar, yo hoy cumplo 9 meses de estar soltera ??",0
"@diaz_manuel @XavierVelasc0 Te copio el texto, lo edito y lo hago mío  en facebook, pero no te angusties es una una cuenta provisional la mía está bloqueada porque puse Jtos en una foto del América",0
@didierooo Not yet! Pero ya no quiero ser asalariada??quiero ser independiente ??,0
"@Diego_rdz101217 @FanDiablo2 @medranoazteca Conozco un chingo de raza que llega cruda al trabajo y saca más a flote el jale que los que andan de monjitas en condiciones, no digo que lo hagan pero también por una vez que se salgan en la temporada no pasa nada",0
@DiegoArmaMedina No quieras desviar la atención del fuera manos guangas!!!!,0
@diputadospan @AccionNacional @AccionNacional que son unas vil mierdas rateros racistas chingan al mexicano son el cáncer del país,0
"@doctor_blue_box A Italia,xq esta mi hija!!",0
@donajicantu Es cuestión de onvrez h3t3r0. Yo tampoco lo entiendo.,0
@DonIzquierdo_ El Fiscal Babosa ya lo exculpó: Que este SI estaba en Servicio.,0
@DonVocero Eso le gusta a losnde Guerrero. Ni como ayudarlos.,0
"@dramanieves Feliz no cumpleaños, damita! La amo montones",0
@edaliqi Yo creo k si lo va a leer ??,0
"@edelamadrid Baja pobre tipo y así quieres contender para candidato están mas perdidos, nosotros pueblo queremos mas presencia y patrullajes de disuasión, no que nos dejen solos a merced del crimen en complicidad con el prian, quien fue quien permitió la expansión de la delincuencia",0
"@edelamadrid Pues espero que te pongas las pilas, y tengas buenas propuestas por que tal parece que todos los pinches partidos le están dejando todo el pastel a morenasco !!!!",0
@edithTiDi Pïnches estafadores descarados CHASPUT4M!,0
@EdwinAlondraSw @NoviasDeCompras hermosa ??,0
@egomezislas @lopezobrador_ Jueguen limpio hijos de su puta madre !,0
"@El_Chamuco EL GOBIERNO DE LA GENTE TONTA NO SE PUEDE SUPERAR, PORQUE HAY MUCHA Y SU VOZ CUENTA TANTO COMO LA NUESTRA",0
@El_Universal_Mx Como están las cosas hasta de la muerte hay que dudar,0
@El_Universal_Mx Esa plataforma está muerta y nadie se lo ha dicho ??????,0
@ElAmaDeCasa1 @SEDENAmx @lopezobrador_ Están tratando de quitarle importancia. En@manos de quien estamos? Que miedo,0
"@elcocaxo3 No, ya están pidiendo disculpas las muy perras claramente ya no lo es está vez",1
@Eli67797149 Experto comunista se ve al bastión del comunismo débil al caer todo mejorará en el mundo menos basuras,0
"@ElJuntapalabras @eri48556172 me cagan los pinches salgado y morena y la 4t, pero ese CV es de hace 3 años, ahora tiene 39",0
@elMartinGomez Gambito de dama,0
"@elomarsoto No, para beber tengo una playlist llamada ""SEÑORA DEJADA LAVANDO TRASTES"" ????",0
"@elsolde_mexico Pinché diputados de porquería , que esa Gabriela Medina se vaya mucho a chingar a su puta madre con las propuestas estupidas",1
"@ElSrSanto Si, ya lo sabíamos pero igual se siente dlv ver nombres de amigas en esos documentos. Sobre todo pensando que son feministas/activistas y que realmente no son una amenaza al estado. Y da horror pensar en que tienen datos de ellas que las ponen en vulnerabilidad.",0
"@elwiloolea Putos bipolares, a ese tipo de cuentas me cagan, por pinches mamones, putean a lo pendejo.",0
"@EmilioAlvarezI @lopezobrador_ HIPÓCRITA, si Ucrania es quien dijo NO a buscar la paz, es un negociazo hacer la guerra.",0
@EmiSantiiago Me repatea leer el mismo pinshe tweet copiado por todos,0
@emmageikie @alemckenziee Tú date mamona @francrvnts,0
@emmiravp Para de mamar,0
"@EnriqueAlfaroR Y tus pinches ciclovías, apa? Y la porquería que dejaste de periférico? ",0
@EPNComandante Que inteligente mi lord. Lo desconozco ??????,0
"@erwincg Chales, no me gusta el melon, había otra fruta?",0
@ESantillanJ @GlodeJo07 @Anahi @instagram A mí también se me hace gorda,1
@EsDeMamador eso es una mama luchona buchona como es ?,1
"@EsDeMamador Pinches mamadores, como les encanta decir de cosas en temas que nada que ver... si si ya te vimos. https://t.co/VBsC2rhLYm",0
@EsDeMamador_ Otra mamá luchona??,1
"@esnoticiaalesal @LillyTellez @Luciatraswbcs Que vulgar y corriente es @esnoticiaalesal como todo MORENA, y peor, como defiende a la hiena https://t.co/3NVfS8L4hW",0
@EsposaHoott Hermosa!! Diría yo ??????,0
"@evilscrat @75Michelas @AntilopeMalo @GianinoGian @adnware @MikeFit17 @liderponce2129 @MinekoKia @RamiLJRo @maurotimauroti @MI_NUEVO_CLON @javithechef1 @soccergol4 @KleineKrOteFifi @Ursulaliber @blkalexmx @SUperMarioAnti4 @jmvillalpando04 @blancavalgo @camagui1971 @LuisaMDCampo @AlanFrancisco75 @estanislaojr @Karengualquer @MIKE_DRG4915 @JL0_42 @Lpez1Pio @wandocell @RicardoRaulHer7 @vemfelipe @napoles_o @AlbertM81 @PrepperJapeth @pejestad @EleazarHdez @mariabages1 @samcro876376274 @Dig1Tesla @Consuelolvare11 @MiguelB50473177 @AcmeMxx @NateHowl @re32552064 @coyoacan_leon @nvoregimen @SEDENAmx @SEMAR_mx @GN_MEXICO_ @lopezobrador_ Es fácil, mándalo al ranchito de lopez.",0
"@evoespueblo Chinga tu madre miserable socialista, tu, el imbécil de @NicolasMaduro, el pendejazo de @lopezobrador_ y todos los que comulgan con eso lo único que buscan es sumir a sus gobernados en la pobreza y la necesidad.",0
@evoespueblo Chingas a tu madre pinchi animal.,0
"@evoespueblo El que a hierro mata, obtuvo lo que putas Merece.",0
@evoespueblo Pobre pndj engañabobos. Y más pndjs los que le creen a este narcopolítico.,0
@fabiomb Esto envejeció como leche dejada al sol ??,0
@fandelmoe @Dolaaa_29 Y no le digas enana porque yo soy más bajo,0
@FanieVasallo Hermosa piernas ??,0
"@fannylizama Ni mis amigas de CGCyT se casaron, nada más se juntaron jajajajajajajajaja a Diosito no le gusta eso",1
@Fany914571331 Que hermosa perspectiva de tan sexys nalgas que tienes! Lindo día,0
"@feer_lazo Jiji , no, me refiero a otra cosa . Pero es que no se aplican jiji .",0
"@Feermariia Una morra que se enojó porque su wey me estaba haciendo plática de lo mas equis ??????? ches viejas inseguras, me cagan jajaja",1
"@feligrease Sí, pinches reguetoneros la cagan siempre.",0
"@ferbelaunzaran Darian las gracias porque corrieron a una farsante, hipocrita y traidora a los principios y convicciones de la izquierda",0
"@FerBetancourt9 Así es el mesías bananero, se cree que la Virgen lo hizo.",0
@fernandaavas Mi gordita hermosa preciosaaa es muy inteligente ????????,0
"@Fernandamerodio saqueseee guanga, nada le gusta",1
@fernandeznorona Chinga tu puta madre pinche perro arrastrado y mugroso!!! ????????????????,0
@FernndezCrisfnb Así es. Es el gobierno de la infamia y de la mentira por que gobierna al pueblo cobarde y de twitter.,0
@ferxec Mejor estudia la tal ,0
"@FiscaliaSinaloa Que bueno, matar animales sin motivo es un rasgo que presentan los psicópatas que se convierten en asesinos de personas.",0
"@FraankGol Así es la mujer, le gusta provocar pero no aguanta cuando le responden",1
"@FranciscoFlora3 También su contenido era una mierda, una mentira!!!! Pero a la gente le gusta el circo ni hablar!!!!",0
"@Futbol_Gourmet América compra los títulos y Cruz Azul debería callarse un mundo, porque ellos fueron el pinches hasme reír mucho tiempo. Datos no opiniones.",0
"@futpicante Pasa toda la repetición, viene de un mal rechace, cortenle el brazo al wey para que cuando caiga no tenga impulso de apoyar el brazo.",0
@gabygraciar CHINGONA Y BICHOTA.,0
@GameOverCholo @ClaudiAnaya Solo xq a las@mujeres de zacatecas les encanta q las manoseen,1
"@GarzaGarciaJG @GlodeJo07 @lopezobrador_ No creo q la mayoría lo quiera. Lo q ocurre es q mucha gente es apática y no tiene la responsabilidad cívica de informarse, pudiendo hacerlo, mientras q muchos otros son ignorantes x su condición de pobreza y se convierten en presa fácil de la demagogia del tirano.",0
"@GemaKopitl Qué tonta estoy ?????????????? no me fije jaja, el lunes nos vamos con todo.",0
"@GeneralFenix100 Toda una dama, pero creo que las sacan del mismo burdel a todas",1
"@GeraPer12076478 Saludos Gera, que tengas bonita tarde",0
@gerardogarciamx El pobre Micky agarró la mujer más corriente de ???? para mamá de sus hijos..?????,1
"@GerundioE Ay amigo,es triste leer eso, cuídate mucho",0
"@gibranrr @m_ebrard Que hueva leer todo eso,un resumen ??",0
@gibranrr @RicardoMonrealA Jajajajajaa entonces esta bien ,0
@GlodeJo07 @CitlaHM Es que los militares andan  disfrazados de Guardia Nacional… yo creo por eso se hace de  la vista gorda,0
"@GlodeJo07 @juandiego84 Si a la gente le gusta la mierda pues dales mierda, así de fácil",0
"@GlodeJo07 ¿Cómo van a explicar los aspirantes a Politólogos y opinologos pedorros, cuando los corren de algún programa, o empleo por vulgares, corrientes, e imbéciles, que tan solo algunos duraron unos días y otros unas horas (Lozasno en Coparmex), como expliquenlo ??? O son: ???????????? https://t.co/mATjEr5Ixd",0
@GlodeJo07 Naco ...??? no mames eres María Asunción Aramburuzabala Larregui no verdad ... Por qué tampoco vas a decir quién va o quien no . teibolera vas @VicenteFoxQue ... Que la gente quiere al zócalo demuéstralo...y deja de,1
@GlodeJo07 Pinche morra pendeja y su mamá más pendeja,1
"@glorsmc Espumo la leche caliente, luego le agrego cafecito para hacer café con leche, y al final le pongo baileys, puedes volver a espumar si quieres ??",0
@godokoro Me voy a la mierda.,0
"@goliveros Evidentemente a su mamá, de otra manera no se explicaría tanta demencia y tanta Sociopatia.",1
"@goliveros Grosera intromisión, provocada completamente por el mismo gobierno. Y cada vez la intromision será más grosera y desde más lados",0
@Gommber Le pagan lo mismo a maría clemente y se la pasa subiendo más porno que presentando iniciativas.,1
@GovPierluisi @POTUS Cobarde!!! #cobardepieruisi no menciono la estadidad...,0
"@Gran_Bruja_ Ya que quiten esos vagones, pa eso los quieren??",1
"@gsm_skywalker Si es la mujer que me gusta, SI ME MOLESTA",1
@Guiller006L PRI tricolor = a PRI Guinda. No+ voltea adentro d Mugrena y verás la bola d impresentables q hay. Puro cómplice del saqueo q hicieron los PRIANISTAS esos q dices odiar. Tengan tantita madre y quitenle el moño al cerebro caray! Las ratas no dejan d ser ratas x cambiar d madriguera https://t.co/ofrqjorSIS,0
"@GuilloGil_ @FelipeCalderon Ya supéralo, traga mierda, esa pinche barda costó menos que cualquier pe dejada de tu falso mesías.",0
@gwy_net_dotcom No eres tonta,0
"@hagala_ Pobre cadena, siempre segundón",0
@HalconNegroJR Esperimentsras con parejas hombres o solo mujeres,0
"@Hanahana094 Tan lindaaa????,cuando Yuji te leyo la carta yo también lloré con ustedes ?? admito que soy muy chillóna jaja ??",0
"@Hanz_QM @SastreMx @pollobv Cámara no echen basura a mi máquina , ya tenemos suficiente .",0
"@Haraal3 Estás espectacular mente bella, hermosa y sensual ????????????????????",0
"@HBOMaxLA Pregunta tal vez tonta, pero: va a seguir apareciendo el espantoso logo/marca de agua de HBO en toda su programación? Gracias!",0
"@HctorEnriqueOr4 Si, pero es que a mi no me gusta mucho presumir, ya que no es mi estilo ni gusto",0
"@hdemauleon @El_Universal_Mx Pero dice que no es primera dama, que sólo es una ciudadana común. Farsante e hipócrita. Dios los hace y ellos se juntan.",1
"@hdemauleon Eso no importa, lo que realmente vale la pena es el pescado que me voy a comer hoy, con su quesillo y sus frijoles!!!",0
@HectorAtarrabia Eso hace diario por la mañana el que dice que trabaja de presidente.,0
"@HernanGomezB @callodehacha No te ganes el odio del tigre defendiendo a la bruja, nadie le hizo daño https://t.co/V1mKWbb6pm",1
"@HernanGomezB No se te hace sobreactuado? En serio crees que Dresser se manda sola? Creo que el problema no es la gente del zócalo, si no el amplificador de víctima que ustedes validan.",0
@hespolitico @Nomejonas @CarlosAJimnez4 Chinga tu madre ucronazi,0
"@Hey_mafer Faltó él después de coger, porque coger mariguano es chido jajaja",0
@Horchata_QRO_ Familiares con niños con cancer?,0
@hot_cheet me gusta saltar en otra cosa la vdd,0
@hupego78 @laishawilkins Entonces NO SEAS HIPÓCRITA y mejor no opines de lo que NO CONOCES,0
@iamluniitaa @pablo_chagra Decir cosas estúpidas sin sentido y demeritar continuamente a sus compañeros no es ningún tipo de humor,0
@IJ0ACHIM Tiene cara de yo no fui .. viejo miserable hipócrita.,0
@imartinezp_ Gracias bb aunque no se mi cumple Te quiero ??,0
@immandyy6 mi felicidad cuando vi las películas de barbie en netflix,0
@InexorableMx @egomezislas @anghel38 @lopezobrador_ Si pero no. Hacer el correcto match entre la voz de la mañana con la voz de la tarde es complicado. Hacer e match entre la inflexión se subida y bajada de dos fraces distintas es complicado. Hacer que el volumen sea el mismo no es fácil.,0
@infobaemexico Ya no sabe cómo llamar la atención la bruja ésa,0
@Inquisidor73 Pinches gringos bro se maman,0
"@intergdl94 A mi me gusta poquito menos peluda, pero una buena mamada no te la niego ;)",0
@intheskyKari Jajajaja mi psicóloga medijo que en mi caso fue por la ausencia paterna jajajaja,0
"@IrmitaGdl Buenos días a la mujer más bella con los ojos negros más bellos como tu????????????????! Espero estés muy bien,cuidate mucho, que tengas un bello día como tu y un excelente inicio de semana lleno de éxito, benditos los ojos que te ven.",0
